originalTitle,rating,startYear,runtimeMinutes,numVotes,totalImages,totalVideos,totalCredits,titleType,canHaveEpisodes,isRatable,isAdult,numRegions,ratingCount,countryOfOrigin,genres,ratingMean,ReviewsTotal,nominations
In the Penal Colony,"(7, 8]",2006,24,16,8,0,97,short,False,True,False,1,16,['CA'],"Drama,Short",7.5,0,1
"Arrividerci, Arnold","(6, 7]",1975,40,72,0,0,48,tvEpisode,False,True,False,1,72,['US'],Comedy,6.5,2,0
Blood Wedding,"(7, 8]",2008,120,918,4,0,90,tvEpisode,False,True,False,1,922,['GB'],"Crime,Drama,Mystery",7.5,20,0
Superbomb,"(6, 7]",2007,60,6,0,0,48,tvEpisode,False,True,False,1,6,['GB'],"Documentary,Drama,History",6.5,0,0
Fast Food,"(5, 6]",1998,13,13,0,0,4,short,False,True,False,1,13,['BR'],"Short,Thriller",5.5,1,0
King of California,"(6, 7]",2007,93,23814,64,2,421,movie,False,True,False,21,23815,['US'],"Comedy,Drama",6.5,126,0
Sex & the Single Mom,"(5, 6]",2003,89,602,12,1,139,tvMovie,False,True,False,9,602,"['US', 'CA']",Drama,5.5,9,0
La part des lions,"(5, 6]",1971,90,95,5,0,64,movie,False,True,False,9,95,"['IT', 'FR']","Crime,Thriller",5.5,2,0
Kamikaze yarô,"(6, 7]",1966,90,53,13,0,13,movie,False,True,False,8,53,['JP'],"Action,Crime",6.5,4,0
The Trophy Hunter,"(5, 6]",2012,13,121,1,0,7,short,False,True,False,1,121,['US'],"Comedy,Short",5.5,0,0
Dardem: La Noche de San Juan,"(7, 8]",2013,6,6,2,0,40,video,False,True,False,1,6,['ES'],"Drama,Music,Sci-Fi",7.5,0,0
Die Teufel von Loudun,"(8, 9]",1969,107,34,1,0,27,tvMovie,False,True,False,1,34,['XWG'],"Biography,Drama,History",8.5,1,0
City of Ruins: The Halifax Explosion,"(7, 8]",2003,81,16,1,0,71,tvMovie,False,True,False,1,16,['CA'],Documentary,7.5,0,2
The Last Breath,"(7, 8]",2009,10,31,1,0,52,short,False,True,False,3,31,['GB'],"Comedy,Horror,Short",7.5,2,0
Apple's Way,"(6, 7]",1974,60,252,11,0,290,tvSeries,True,True,False,3,252,['US'],"Drama,Family",6.5,21,0
Alpine Yodeler,"(4, 5]",1936,7,18,0,0,16,short,False,True,False,1,18,['US'],"Animation,Short",4.5,2,0
Cult of Torture,"(7, 8]",2019,40,245,1,0,110,tvEpisode,False,True,False,1,245,"['CZ', 'US']","Horror,Reality-TV",7.5,7,0
Cristóbal Colón,"(5, 6]",1943,92,14,1,0,37,movie,False,True,False,5,13,['MX'],"Adventure,Drama,History",5.5,0,0
Model TV,"(6, 7]",1998,30,6,0,0,7,tvSeries,True,True,False,2,6,['US'],Documentary,6.5,0,0
Bob Hope's Overseas Christmas Tours: Around the World with the Troops - 1941-1972,"(7, 8]",1980,81,196,2,0,103,tvMovie,False,True,False,1,196,['US'],"Comedy,Documentary,War",7.5,1,1
Esa muchacha de ojos cafe,"(8, 9]",1986,53,10,2,0,50,tvSeries,True,True,False,2,10,['VE'],"Drama,Romance",8.5,0,0
The Great Alone,"(7, 8]",2015,80,470,1,1,27,movie,False,True,False,5,470,['US'],"Adventure,Documentary,Drama",7.5,10,3
Cardi B/Chance the Rapper/T.I./Nacho Figueras,"(4, 5]",2019,45,13,0,0,95,tvEpisode,False,True,False,1,13,['US'],Talk-Show,4.5,0,0
Fabrika,"(6, 7]",2004,30,246,7,1,4,short,False,True,False,5,246,['RU'],"Documentary,Short",6.5,1,0
"Once More, the Crimson Avenger","(7, 8]",1990,23,59,1,0,62,tvEpisode,False,True,False,1,59,['US'],"Adventure,Animation,Family",7.5,0,0
Steve Martin and the Steep Canyon Rangers,"(7, 8]",2011,40,17,0,0,32,tvEpisode,False,True,False,1,17,['US'],"Comedy,News,Talk-Show",7.5,0,0
Under the Knife,"(6, 7]",2008,60,7,0,0,35,tvEpisode,False,True,False,1,7,['US'],Reality-TV,6.5,0,0
"Ludwig der Zweite, König von Bayern","(6, 7]",1930,117,62,2,0,37,movie,False,True,False,3,62,['DE'],"Biography,Drama,History",6.5,2,0
Erased,"(5, 6]",2012,100,32968,56,1,290,movie,False,True,False,41,32978,"['US', 'CA', 'BE', 'GB']","Action,Thriller",5.5,215,3
"L'archipel du Goulag, la révélation","(6, 7]",2024,60,14,3,0,9,movie,False,True,False,1,14,['FR'],Documentary,6.5,0,0
Steve Lawrence - Kitchen Commercials,"(7, 8]",1976,22,30,0,0,52,tvEpisode,False,True,False,1,30,['US'],"Comedy,Family",7.5,0,0
Gangbang Girl 18,"(8, 9]",1996,71,121,0,0,13,video,False,True,True,2,121,['US'],Adult,8.5,5,0
Darovi moje rodjake Marije,"(7, 8]",1970,81,46,1,0,31,tvMovie,False,True,False,1,46,['XYU'],"Drama,Horror",7.5,0,0
Kamen Raidâ tai jigoku taishi,"(5, 6]",1972,36,86,1,0,14,short,False,True,False,6,86,['JP'],"Action,Adventure,Drama",5.5,1,0
Iubire si Secrete,"(8, 9]",2018,53,8,17,0,25,tvSeries,True,True,False,3,8,['RO'],Crime,8.5,1,0
Retired Gangster,"(7, 8]",1955,40,97,33,0,27,tvEpisode,False,True,False,1,97,['US'],"Action,Crime,Drama",7.5,1,0
YMO Propaganda,"(8, 9]",1984,83,72,12,0,28,movie,False,True,False,2,72,['JP'],"Fantasy,Music",8.5,0,0
Le coup du mepris,"(6, 7]",1964,11,6,0,0,3,tvShort,False,True,False,1,6,['FR'],"Documentary,Short",6.5,0,0
A6-13,"(4, 5]",2005,13,5,2,0,16,short,False,True,False,1,5,['PT'],"Drama,Short",4.5,0,0
Bir demet yasemen,"(6, 7]",1961,82,36,1,0,27,movie,False,True,False,2,36,['TR'],Romance,6.5,0,0
Gloria,"(6, 7]",2013,15,9,3,0,18,short,False,True,False,1,9,"['CA', 'IL']","Comedy,Drama,Romance",6.5,0,4
"Lovis, rybka!","(7, 8]",1983,10,16,1,0,15,tvShort,False,True,False,2,16,['SUHH'],"Animation,Family,Short",7.5,0,0
Sad kilo damad,"(5, 6]",1961,120,27,1,0,13,movie,False,True,False,4,27,['IR'],Drama,5.5,0,0
Episode #1.539,"(5, 6]",1990,40,7,0,0,30,tvEpisode,False,True,False,7,7,['GB'],"Crime,Drama,Romance",5.5,0,0
Sa paraiso ni Efren,"(6, 7]",1999,110,25,2,0,153,movie,False,True,False,1,25,['PH'],Drama,6.5,0,8
Riderà! (Cuore matto),"(4, 5]",1967,97,28,2,0,40,movie,False,True,False,3,28,['IT'],"Comedy,Music,Romance",4.5,1,0
Romantic Mysticism: The Music of Billy Goldenberg,"(8, 9]",2022,102,7,6,0,23,movie,False,True,False,1,7,['US'],Documentary,8.5,2,2
Memo to a Firing Squad,"(7, 8]",1958,30,40,0,0,44,tvEpisode,False,True,False,1,40,['US'],"Action,Adventure,Western",7.5,1,0
Kamikaze takushî,"(7, 8]",1995,169,732,1,0,26,movie,False,True,False,6,732,['JP'],"Action,Crime,Drama",7.5,21,3
Detective Ashok Bhatia,"(9, 10]",2021,40,106,1,0,56,tvEpisode,False,True,False,1,106,['IN'],"Drama,Mystery,Thriller",9.5,1,0
Sementes: Mulheres Pretas no Poder,"(8, 9]",2020,105,22,1,0,64,movie,False,True,False,3,22,['BR'],Documentary,8.5,2,1
Make-Up,"(6, 7]",2011,33,7,0,0,11,short,False,True,False,1,7,['KR'],Short,6.5,0,1
My Father: Gordon Parks,"(5, 6]",1969,13,20,1,0,10,short,False,True,False,1,20,['US'],"Documentary,Short",5.5,0,0
Welcome to Camp Nightmare: Part 2,"(7, 8]",1995,22,940,2,0,67,tvEpisode,False,True,False,1,940,['CA'],"Adventure,Comedy,Drama",7.5,5,0
The World According to Straw,"(7, 8]",1990,81,11,0,0,21,tvMovie,False,True,False,1,11,['US'],Comedy,7.5,0,0
Dolly Parton's Pet Gala,"(7, 8]",2024,120,32,3,0,56,tvSpecial,False,True,False,1,32,['US'],Music,7.5,0,1
Kuruppinte Kanakku Pustakom,"(6, 7]",1990,92,64,2,0,24,movie,False,True,False,1,64,['IN'],"Comedy,Drama",6.5,0,0
Yeh Kaisa Tigdam,"(6, 7]",2018,133,17,3,1,48,movie,False,True,False,1,17,['IN'],Drama,6.5,0,0
Danger Down Under,"(5, 6]",1988,96,44,2,0,67,tvMovie,False,True,False,8,44,"['AU', 'US']",Drama,5.5,0,0
More Than T,"(6, 7]",2017,54,37,1,0,14,movie,False,True,False,1,37,['US'],Documentary,6.5,0,0
St. Patrick's Day SLAM,"(6, 7]",2022,60,25,1,0,41,tvEpisode,False,True,False,1,25,['US'],"Action,Sport",6.5,1,0
The Westerner,"(6, 7]",2010,13,56,1,0,14,short,False,True,False,2,57,['US'],"Drama,Short",6.5,1,0
Code M,"(5, 6]",2015,98,260,14,1,116,movie,False,True,False,10,260,['NL'],"Adventure,Family,Mystery",5.5,4,1
Boys Don't Cry,"(7, 8]",1995,13,105,0,0,12,short,False,True,False,1,105,['US'],"Drama,Short",7.5,0,0
Lest We Forget,"(8, 9]",2001,46,16,1,0,25,tvEpisode,False,True,False,1,16,['AU'],Drama,8.5,0,0
Intökönyvem története,"(7, 8]",1974,64,11,1,0,29,tvMovie,False,True,False,1,11,['HU'],"Adventure,Family",7.5,0,0
Vertigo,"(8, 9]",1958,128,434717,325,2,195,movie,False,True,False,56,434806,['US'],"Mystery,Romance,Thriller",8.5,1298,16
Zack's War,"(7, 8]",1990,40,365,1,0,57,tvEpisode,False,True,False,1,365,['US'],"Comedy,Family,Romance",7.5,2,0
Episode #1.3,"(7, 8]",2022,44,384,0,0,208,tvEpisode,False,True,False,7,384,['GB'],"Action,Drama,Fantasy",7.5,2,0
Cop of the Year,"(8, 9]",1972,76,143,1,0,69,tvEpisode,False,True,False,1,143,['US'],"Crime,Drama,Mystery",8.5,3,0
Postcards from the Verge,"(7, 8]",2023,40,5,1,0,15,short,False,True,False,1,5,['PL'],"Documentary,Short",7.5,0,2
Bludicka,"(2, 3]",1977,90,8,0,0,56,movie,False,True,False,3,9,['CSHH'],Crime,2.5,0,0
Foxy & Co.,"(7, 8]",2014,42,23,1,0,28,tvSeries,True,True,False,1,23,['US'],Reality-TV,7.5,0,0
Ghar Ki Izzat,"(6, 7]",1949,92,33,2,0,15,movie,False,True,False,2,33,['IN'],"Drama,Family",6.5,0,0
El baile,"(6, 7]",1959,89,124,5,0,35,movie,False,True,False,2,124,['ES'],Comedy,6.5,1,5
Los nº1 de 40 en concierto,"(6, 7]",2006,420,12,0,0,70,tvSpecial,False,True,False,1,12,['ES'],Music,6.5,0,0
Sehnsucht nach Paradise Island,"(5, 6]",2011,89,32,1,0,32,tvEpisode,False,True,False,4,32,['DE'],"Drama,Romance",5.5,1,0
In Too Deep,"(7, 8]",2013,43,619,8,0,178,tvEpisode,False,True,False,1,620,['US'],"Action,Drama,Sci-Fi",7.5,3,0
Rescue & Search,"(7, 8]",2003,12,9,0,0,8,short,False,True,False,1,9,['US'],"Comedy,Short",7.5,0,0
A Konyhafönök,"(6, 7]",2014,53,67,21,0,120,tvSeries,True,True,False,2,67,['HU'],Reality-TV,6.5,0,0
Abid,"(6, 7]",1972,5,28,0,0,5,short,False,True,False,1,28,['IN'],"Animation,Music,Short",6.5,0,0
Dorf Goes Fishing,"(5, 6]",1993,45,115,2,0,62,video,False,True,False,1,115,['US'],Comedy,5.5,2,0
The Violent Earth,"(7, 8]",1998,90,40,4,0,144,tvMiniSeries,True,True,False,3,40,"['AU', 'FR']",Drama,7.5,4,3
Slave Island,"(7, 8]",1993,22,1247,1,0,140,tvEpisode,False,True,False,1,1248,['US'],"Action,Adventure,Animation",7.5,7,0
Quicksand,"(8, 9]",1961,30,17,1,0,29,tvEpisode,False,True,False,1,17,['US'],"Action,Adventure",8.5,0,0
Tandoori Nights,"(7, 8]",1985,30,57,5,0,108,tvSeries,True,True,False,2,57,['GB'],Comedy,7.5,2,0
Amaliat-e Karkuk,"(1, 2]",1992,92,26,1,0,28,movie,False,True,False,4,26,['IR'],War,1.5,0,0
Deathrun,"(7, 8]",1969,52,128,1,0,54,tvEpisode,False,True,False,1,128,['US'],"Action,Crime,Drama",7.5,3,0
Padanayakan,"(4, 5]",1996,131,25,1,0,33,movie,False,True,False,1,25,['IN'],"Action,Comedy",4.5,0,0
Episode #2.35,"(5, 6]",2001,40,9,0,0,12,tvEpisode,False,True,False,7,9,['GB'],"Documentary,Game-Show,Reality-TV",5.5,0,0
Crooked Rot,"(6, 7]",2008,4,178,1,0,5,short,False,True,False,1,178,['GB'],"Animation,Fantasy,Horror",6.5,5,0
Desire for Men,"(6, 7]",1981,92,27,0,0,20,movie,False,True,True,1,27,['US'],Adult,6.5,1,0
Wicked Wishes: Making the Wishmaster,"(5, 6]",1997,71,7,0,0,7,video,False,True,False,1,7,['US'],"Documentary,Short",5.5,1,0
Atoll K,"(5, 6]",1951,82,2259,49,1,67,movie,False,True,False,20,2260,"['FR', 'IT']",Comedy,5.5,65,0
To Have and Have Not,"(6, 7]",1989,23,35,0,0,46,tvEpisode,False,True,False,1,35,['US'],Comedy,6.5,0,0
Me olemme taas,"(7, 8]",2003,78,7,1,0,73,tvSpecial,False,True,False,1,7,['FI'],"Comedy,Music",7.5,0,0
Les sanguinaires,"(6, 7]",1997,67,167,5,0,45,movie,False,True,False,4,167,['FR'],Drama,6.5,3,0
Martin Mull/Jerry Seinfeld/Scot Morris,"(9, 10]",1984,42,14,4,0,9,tvEpisode,False,True,False,1,14,['US'],"Comedy,Talk-Show",9.5,0,0
Heart of a Dog,"(6, 7]",2015,75,2579,61,2,150,movie,False,True,False,13,2580,"['US', 'FR']",Documentary,6.5,108,17
General Population,"(7, 8]",2022,43,28,0,0,74,tvEpisode,False,True,False,1,28,['US'],"Crime,Documentary,Reality-TV",7.5,0,0
Casper the Friendly Ghost,"(6, 7]",1945,9,545,21,0,23,short,False,True,False,7,546,['US'],"Animation,Comedy,Family",6.5,7,0
Claymation Christmas Celebration,"(8, 9]",1987,24,1024,82,0,61,tvSpecial,False,True,False,5,1025,['US'],"Animation,Comedy,Family",8.5,26,1
Kakuto,"(6, 7]",2002,108,113,1,0,26,movie,False,True,False,1,113,['JP'],"Action,Crime,Drama",6.5,1,3
Zombie Olympics 2012,"(9, 10]",2012,3,8,0,0,32,short,False,True,False,1,8,['US'],"Comedy,Short",9.5,0,0
Chuk i Gek. Bolshoe priklyuchenie,"(3, 4]",2022,96,190,17,0,38,movie,False,True,False,3,190,"['RU', 'US']","Adventure,Animation,Family",3.5,0,0
Rescue Rangers to the Rescue: Part 4,"(7, 8]",1989,24,126,1,0,41,tvEpisode,False,True,False,1,126,['US'],"Action,Adventure,Animation",7.5,0,0
Teri Garr/Mick Fleetwood's Zoo,"(5, 6]",1983,40,94,4,0,110,tvEpisode,False,True,False,1,94,['US'],"Comedy,Music",5.5,3,0
Zip Tone Cat Tune,"(6, 7]",1972,8,10,0,0,4,short,False,True,False,1,10,['US'],Short,6.5,0,0
Les diamants de la victoire,"(6, 7]",2010,90,23,4,0,99,tvMovie,False,True,False,2,23,['FR'],Drama,6.5,1,0
Yjet e netëve të gjata,"(8, 9]",1972,88,26,1,0,27,movie,False,True,False,2,26,['AL'],"Drama,War",8.5,0,0
Edo-jo tairan,"(6, 7]",1991,113,19,2,0,17,movie,False,True,False,3,19,['JP'],Drama,6.5,0,5
Squiggy in Love,"(8, 9]",1979,30,89,1,0,52,tvEpisode,False,True,False,1,89,['US'],"Comedy,Family",8.5,3,0
Funny You Should Ask,"(7, 8]",1968,30,15,2,0,90,tvSeries,True,True,False,1,15,['US'],Game-Show,7.5,1,0
The Cigarette,"(5, 6]",2009,7,7,6,1,25,short,False,True,False,1,7,['US'],"Action,Drama,Short",5.5,0,0
Velikan-egoist,"(5, 6]",1982,10,28,5,0,20,short,False,True,False,6,28,['SUHH'],"Animation,Short",5.5,0,0
Les Chroniques du Mea,"(6, 7]",2012,53,52,1,0,29,tvSeries,True,True,False,2,52,['FR'],History,6.5,0,0
"Dansa, min docka...","(4, 5]",1953,86,65,1,0,60,movie,False,True,False,4,65,['SE'],"Comedy,Mystery,Thriller",4.5,1,0
Steven Spielberg and the Return to Film School,"(8, 9]",2013,21,30,6,0,81,short,False,True,False,1,30,['US'],"Comedy,Drama,Family",8.5,3,0
Lockdownlove.it,"(9, 10]",2021,20,11,44,0,50,short,False,True,False,1,11,['IT'],"Comedy,Short",9.5,0,29
The White Girl,"(5, 6]",2017,97,146,4,0,40,movie,False,True,False,3,146,['HK'],Drama,5.5,14,2
Eggbaby,"(6, 7]",2009,22,9,0,0,105,short,False,True,False,1,9,['US'],"Comedy,Drama,Short",6.5,0,1
Cocaine: One Man's Seduction,"(6, 7]",1983,97,567,5,0,60,tvMovie,False,True,False,8,568,['US'],Drama,6.5,21,0
In Search of Dracula with Mark Gatiss,"(7, 8]",2020,81,122,9,0,49,tvMovie,False,True,False,1,122,['GB'],Documentary,7.5,3,0
Secret Campus,"(5, 6]",2023,53,143,14,1,272,tvSeries,True,True,False,13,143,['PH'],Drama,5.5,1,0
En la gama de los grises,"(6, 7]",2015,101,2802,36,1,153,movie,False,True,False,16,2804,['CL'],"Drama,Romance",6.5,27,6
Warcraft: Carnal Quest,"(7, 8]",2016,63,125,0,0,7,video,False,True,True,1,125,['US'],Adult,7.5,0,0
Brasil Raiz,"(7, 8]",2023,53,22,1,0,12,tvSeries,True,True,False,1,22,['BR'],Documentary,7.5,0,0
Amai wana,"(6, 7]",1963,82,13,1,0,14,movie,False,True,False,6,13,['JP'],Drama,6.5,1,0
American Fame Pt. 1: Drowning River Phoenix,"(5, 6]",2004,13,53,1,0,12,short,False,True,False,1,53,['US'],"Biography,Documentary,Short",5.5,4,0
Interlude City of a Dead Woman,"(5, 6]",2016,122,78,20,0,54,movie,False,True,False,3,78,"['US', 'GR']",Drama,5.5,3,0
Boris Johnson: The Irresistible Rise,"(6, 7]",2013,60,18,1,0,18,tvMovie,False,True,False,2,18,['GB'],Documentary,6.5,0,0
Slip of the Tongue,"(5, 6]",1960,30,9,0,0,31,tvEpisode,False,True,False,1,9,['US'],Drama,5.5,0,0
Chuchelo-myauchelo,"(6, 7]",1982,9,150,9,0,20,short,False,True,False,5,150,['SUHH'],"Animation,Short",6.5,1,0
Pilot,"(7, 8]",2015,45,5042,101,7,292,tvEpisode,False,True,False,1,5043,['US'],"Action,Adventure,Drama",7.5,51,0
Bo yin wang zi,"(5, 6]",1966,118,7,2,0,8,movie,False,True,False,2,7,['HK'],Drama,5.5,1,0
Asham,"(6, 7]",2012,87,112,4,0,45,movie,False,True,False,1,112,['EG'],Drama,6.5,0,1
Still,"(5, 6]",2019,8,27,4,0,12,short,False,True,False,1,27,['US'],"Horror,Short",5.5,0,0
IMDb's What's on TV,"(6, 7]",2019,3,367,100,135,7,tvSeries,True,True,False,9,367,['US'],News,6.5,4,0
Des kleinen Lokführers große Fahrt,"(7, 8]",1978,64,13,1,0,32,tvMovie,False,True,False,2,13,['DDDE'],"Comedy,Family",7.5,0,0
H: The Story of a Teen Age Drug Addict,"(2, 3]",1951,21,23,0,0,7,short,False,True,False,2,23,['US'],Short,2.5,0,0
The Gold Coin Kid,"(7, 8]",2011,40,117,14,0,171,tvEpisode,False,True,False,1,117,['US'],"Action,Crime,Drama",7.5,0,0
Romeo & Juliet: Sealed with a Kiss,"(3, 4]",2005,76,459,5,1,48,movie,False,True,False,10,459,['US'],"Animation,Comedy,Drama",3.5,27,0
24 ores zontohira,"(4, 5]",1969,83,9,26,0,17,movie,False,True,False,2,9,['GR'],Comedy,4.5,0,0
O Pai Tirano,"(7, 8]",2022,129,13,1,0,88,tvMiniSeries,True,True,False,1,13,['PT'],Comedy,7.5,0,1
Nashe serdtse,"(5, 6]",1947,82,25,2,0,39,movie,False,True,False,5,25,['SUHH'],Drama,5.5,0,0
The Bridge of Lions Affair: Part 1,"(7, 8]",1966,60,99,19,0,48,tvEpisode,False,True,False,1,99,['US'],"Action,Adventure,Crime",7.5,3,0
Smush,"(6, 7]",1993,8,30,0,0,1,short,False,True,False,2,30,['US'],Short,6.5,1,0
Chattan Singh,"(6, 7]",1974,92,7,1,0,28,movie,False,True,False,1,7,['IN'],"Action,Crime",6.5,0,0
Hubris,"(8, 9]",2007,42,118,1,0,139,tvEpisode,False,True,False,1,118,['US'],"Crime,Drama,Mystery",8.5,0,0
"1929, La crise","(7, 8]",2009,40,51,1,0,6,tvEpisode,False,True,False,2,51,['FR'],Documentary,7.5,1,1
Gross Misconduct,"(5, 6]",1993,95,503,3,0,125,movie,False,True,False,13,503,['AU'],"Drama,Thriller",5.5,9,2
Soldat med brutet gevär,"(7, 8]",1977,129,13,1,0,75,tvMiniSeries,True,True,False,1,13,['SE'],Drama,7.5,0,0
Enemy Unseen,"(5, 6]",1989,90,93,10,0,75,movie,False,True,False,5,93,['ZA'],"Action,Adventure,Horror",5.5,7,0
Road to Zanzibar,"(6, 7]",1941,91,3417,8,0,62,movie,False,True,False,20,3417,['US'],"Adventure,Comedy,Musical",6.5,48,2
El zapato chino,"(6, 7]",1979,72,71,2,0,18,movie,False,True,False,3,71,['CL'],"Drama,Romance",6.5,1,2
The Caesar Brothers,"(8, 9]",2016,22,20,2,0,36,tvEpisode,False,True,False,1,20,['US'],"Music,Reality-TV",8.5,0,0
Boobytrap,"(7, 8]",1985,25,111,7,0,71,tvEpisode,False,True,False,1,111,['US'],"Action,Adventure,Animation",7.5,2,0
The Winner,"(9, 10]",2012,22,34,1,0,11,short,False,True,False,1,34,['PL'],"Documentary,Short",9.5,0,0
The Domino Effect 3: First Day of School,"(8, 9]",2024,77,20,1,0,37,tvSpecial,False,True,False,1,20,['US'],Comedy,8.5,0,0
Local 100,"(5, 6]",1950,31,7,0,0,7,short,False,True,False,1,7,['CA'],Short,5.5,0,0
Honky Tonk,"(6, 7]",1941,105,1257,89,1,146,movie,False,True,False,21,1256,['US'],"Comedy,Crime,Drama",6.5,30,0
Celebrity Double Dare,"(1, 2]",1987,30,138,0,0,7,tvMovie,False,True,False,1,138,['US'],Game-Show,1.5,0,0
Aithusa,"(7, 8]",2011,43,778,7,0,134,tvEpisode,False,True,False,1,779,['GB'],"Adventure,Drama,Fantasy",7.5,4,0
"Game 3, Part 2","(8, 9]",2014,40,12,0,0,12,tvEpisode,False,True,False,1,12,['KR'],Mystery,8.5,0,0
YouTubers React,"(4, 5]",2012,53,940,44,0,434,tvSeries,True,True,False,5,940,['US'],"Comedy,Reality-TV,Short",4.5,1,5
Never Surrender,"(6, 7]",1996,40,6,2,0,40,tvEpisode,False,True,False,1,6,['CA'],"Crime,Drama,Mystery",6.5,0,0
New Old,"(6, 7]",1979,92,110,2,0,27,movie,False,True,False,8,110,['FR'],Drama,6.5,1,0
Episode #1.9626,"(4, 5]",2003,40,9,0,0,31,tvEpisode,False,True,False,7,9,['US'],"Drama,Romance",4.5,0,0
Kodenavn: Nagasaki,"(6, 7]",2021,70,75,2,0,21,movie,False,True,False,6,75,['NO'],Documentary,6.5,10,7
An Egg Grows in Gotham,"(7, 8]",1966,40,430,21,0,67,tvEpisode,False,True,False,1,430,['US'],"Action,Crime,Fantasy",7.5,8,0
Ai no yûshatachi,"(8, 9]",1996,40,8,0,0,35,tvEpisode,False,True,False,1,8,['JP'],"Action,Adventure,Comedy",8.5,0,0
City Bomber,"(3, 4]",1995,22,20,0,0,5,short,False,True,False,1,20,['DE'],Short,3.5,3,1
Episode #8.5,"(7, 8]",2018,29,6,1,0,36,tvEpisode,False,True,False,7,6,['GB'],Documentary,7.5,0,0
Mine,"(5, 6]",2015,13,8,4,0,28,short,False,True,False,1,8,['CA'],"Drama,Horror,Short",5.5,1,5
Monster Magnet: The Duke,"(8, 9]",2014,7,33,1,0,15,short,False,True,False,1,33,['US'],"Sci-Fi,Short",8.5,2,0
El polizón del Ulises,"(6, 7]",1987,90,7,1,0,31,movie,False,True,False,1,7,['ES'],Drama,6.5,0,0
Endstation Rote Laterne,"(6, 7]",1960,89,31,3,0,35,movie,False,True,False,9,31,['XWG'],"Crime,Drama",6.5,2,0
Booking,"(6, 7]",2009,81,15,2,0,45,movie,False,True,False,2,15,['PH'],Drama,6.5,0,0
Dynasty Warriors 8,"(7, 8]",2013,28,151,5,1,136,videoGame,False,True,False,1,151,['JP'],"Action,Adventure,Fantasy",7.5,2,0
Crazy Time,"(6, 7]",2001,40,119,0,0,77,tvEpisode,False,True,False,1,119,['US'],"Comedy,Drama",6.5,0,0
Mayer Odhikar,"(7, 8]",1996,92,83,1,0,24,movie,False,True,False,1,83,['BD'],Drama,7.5,0,0
La Linea 129,"(7, 8]",1978,3,7,1,0,2,tvEpisode,False,True,False,1,7,['IT'],"Animation,Comedy,Family",7.5,0,0
Rüyalar Gerçek Olsa,"(4, 5]",1972,68,63,1,0,36,movie,False,True,False,1,63,['TR'],"Comedy,Romance",4.5,0,0
Bridges and skyscraper,"(6, 7]",2018,47,15,0,0,68,tvEpisode,False,True,False,1,15,['GB'],"Documentary,Game-Show",6.5,0,0
The Returning,"(7, 8]",1955,30,17,10,0,22,tvEpisode,False,True,False,1,17,['US'],"Comedy,Crime,Drama",7.5,0,0
Empire North,"(6, 7]",2010,92,15,0,0,17,movie,False,True,False,1,15,['DK'],Drama,6.5,1,1
Kudumbasametham,"(6, 7]",1992,92,26,2,0,19,movie,False,True,False,1,26,['IN'],Drama,6.5,0,0
Hurlyburly,"(5, 6]",1998,122,10550,77,1,299,movie,False,True,False,21,10550,['US'],"Comedy,Drama",5.5,211,4
Tank on the Moon,"(7, 8]",2007,44,67,2,0,16,tvMovie,False,True,False,4,67,"['FR', 'US']",Documentary,7.5,1,0
Episode #38.32,"(6, 7]",2021,40,9,1,0,28,tvEpisode,False,True,False,7,9,['US'],Game-Show,6.5,0,0
Girlfriend Intervention,"(4, 5]",2014,60,38,7,0,36,tvSeries,True,True,False,2,38,['US'],Reality-TV,4.5,1,0
Lump,"(7, 8]",2006,12,27,2,0,21,short,False,True,False,1,27,['GB'],"Horror,Short,Thriller",7.5,2,1
You'll Know My Name,"(3, 4]",2011,92,82,2,0,50,movie,False,True,False,2,82,['US'],Drama,3.5,6,0
Operation: Dorais,"(6, 7]",1972,40,16,0,0,38,tvEpisode,False,True,False,1,16,['US'],Drama,6.5,0,0
Tri Panka,"(7, 8]",1989,13,30,2,0,7,short,False,True,False,5,30,['SUHH'],"Animation,Short",7.5,0,0
Äiti ei enää keilaa,"(6, 7]",2010,10,54,1,0,23,short,False,True,False,1,54,['FI'],"Comedy,Drama,Short",6.5,0,1
"Sex, Lies and Videotapes","(6, 7]",2005,40,12,7,0,56,tvEpisode,False,True,False,1,12,['ES'],Comedy,6.5,0,0
Reclaiming the Blade,"(7, 8]",2009,92,1708,1,1,81,movie,False,True,False,5,1708,['US'],Documentary,7.5,7,1
Ultra Flesh,"(5, 6]",1980,88,250,0,0,80,movie,False,True,True,4,250,['US'],"Adult,Comedy,Sci-Fi",5.5,8,0
27 Down,"(7, 8]",1974,115,248,5,0,23,movie,False,True,False,2,248,['IN'],Drama,7.5,6,2
Kisrak,"(3, 4]",1986,92,33,1,0,19,movie,False,True,False,1,33,['TR'],Drama,3.5,0,0
Fuleku,"(7, 8]",2023,123,1082,3,1,46,movie,False,True,False,3,1082,['IN'],"Comedy,Drama",7.5,1,0
Ah haru,"(6, 7]",1998,100,159,13,0,28,movie,False,True,False,7,159,['JP'],Drama,6.5,6,7
"Leere Hände, leere Herzen","(6, 7]",2022,45,97,1,0,46,tvEpisode,False,True,False,1,97,['DE'],"Crime,Drama,Mystery",6.5,0,0
Resurrection,"(7, 8]",2013,43,15639,174,6,764,tvSeries,True,True,False,29,15641,['US'],"Drama,Fantasy",7.5,64,2
